EntrezID	Prediction	Score	GeneSymbol
2260	Signal-peptide	0.9126	FGFR1
1066	UPS	0.6001	CES1
10351	Signal-peptide	0.582	ABCA8
57690	Intracellular	0.6734	TNRC6C
51421	Intracellular	0.9343	AMOTL2
90313	UPS	0.5601	TP53I13
5547	UPS	0.5043	PRCP
4131	Intracellular	0.6087	MAP1B
25957	Intracellular	0.8798	PNISR
51747	Intracellular	0.9345	LUC7L3
10144	UPS	0.6129	FAM13A
23471	Transmembrane	0.6924	TRAM1
1634	Signal-peptide	0.9114	DCN
5547	UPS	0.5786	PRCP
3977	Transmembrane	0.4457	LIFR
54806	UPS	0.55	AHI1
201895	Transmembrane	0.9992	SMIM14
57142	Transmembrane	0.7868	RTN4
4857	Intracellular	0.5534	NOVA1
1809	Intracellular	0.618	DPYSL3
6284	UPS	0.5525	S100A13
220965	Intracellular	0.5681	FAM13C
9788	Intracellular	0.7337	MTSS1
6925	Intracellular	0.6121	TCF4
2192	Signal-peptide	0.9549	FBLN1
7373	Transmembrane	0.6427	COL14A1
9321	Intracellular	0.6856	TRIP11
91653	Signal-peptide	0.7009	BOC
2327	UPS	0.6368	FMO2
92689	Intracellular	0.5728	FAM114A1
85456	Intracellular	0.9326	TNKS1BP1
196463	Transmembrane	0.6818	PLBD2
5310	UPS	0.5284	PKD1
390	UPS	0.6028	RND3
8654	UPS	0.553	PDE5A
444	Transmembrane	0.9074	ASPH
10217	UPS	0.5508	CTDSPL
152503	UPS	0.5929	SH3D19
2192	UPS	0.5811	FBLN1
125	UPS	0.6143	ADH1B
4054	Intracellular	0.592	LTBP3
2260	Signal-peptide	0.9489	FGFR1
23543	UPS	0.5947	RBFOX2
126393	Intracellular	0.9344	HSPB6
5104	Signal-peptide	0.9961	SERPINA5
151613	Intracellular	0.5656	TTC14
5641	Signal-peptide	0.8952	LGMN
54899	UPS	0.6135	PXK
3908	Intracellular	0.501	LAMA2
8720	Intracellular	0.9127	MBTPS1
54587	Signal-peptide	0.9265	MXRA8
4287	UPS	0.5947	ATXN3
26022	Transmembrane	0.8013	TMEM98
6645	Intracellular	0.9304	SNTB2
8405	UPS	0.5298	SPOP
23589	Intracellular	0.9343	CARHSP1
10826	Transmembrane	0.987	FAXDC2
85458	Intracellular	0.5894	DIXDC1
2549	UPS	0.537	GAB1
23543	Intracellular	0.6236	RBFOX2
9747	Intracellular	0.5578	TCAF1
148741	Intracellular	0.7674	ANKRD35
22862	UPS	0.6368	FNDC3A
444	UPS	0.5724	ASPH
54899	Intracellular	0.9345	PXK
57569	Intracellular	0.7309	ARHGAP20
11342	Transmembrane	0.5721	RNF13
9520	UPS	0.6262	NPEPPS
5104	Signal-peptide	0.9961	SERPINA5
90865	UPS	0.6172	IL33
22872	UPS	0.5188	SEC31A
51747	Intracellular	0.9345	LUC7L3
7148	Intracellular	0.5595	TNXB
1293	Signal-peptide	0.763	COL6A3
5783	UPS	0.6182	PTPN13
114883	UPS	0.6367	OSBPL9
9788	UPS	0.5532	MTSS1
4026	Intracellular	0.5396	LPP
9249	Intracellular	0.6425	DHRS3
118429	Intracellular	0.5701	ANTXR2
55788	Transmembrane	0.9425	LMBRD1
6649	Signal-peptide	0.9993	SOD3
5046	Signal-peptide	0.9703	PCSK6
1645	UPS	0.5708	AKR1C1
4784	Intracellular	0.9327	NFIX
7106	Transmembrane	0.9317	TSPAN4
5046	Signal-peptide	0.9703	PCSK6
2934	Intracellular	0.6245	GSN
11342	UPS	0.5939	RNF13
6238	Intracellular	0.9345	RRBP1
7068	UPS	0.6111	THRB
55365	Transmembrane	0.9801	TMEM176A
51747	Intracellular	0.9345	LUC7L3
133	Intracellular	0.9345	ADM
444	UPS	0.5915	ASPH
8405	UPS	0.6368	SPOP
7328	Intracellular	0.9345	UBE2H
5104	Signal-peptide	0.9961	SERPINA5
2199	Signal-peptide	0.9026	FBLN2
202333	Intracellular	0.5023	CMYA5
8991	UPS	0.6368	SELENBP1
64764	UPS	0.6183	CREB3L2
7077	UPS	0.6368	TIMP2
5396	Intracellular	0.9345	PRRX1
23589	UPS	0.5495	CARHSP1
5802	Signal-peptide	0.8824	PTPRS
831	Intracellular	0.765	CAST
5310	Intracellular	0.8636	PKD1
22836	UPS	0.5695	RHOBTB3
4774	Intracellular	0.6247	NFIA
10417	Signal-peptide	0.5543	SPON2
4287	UPS	0.5947	ATXN3
80205	Intracellular	0.7895	CHD9
4926	UPS	0.6183	NUMA1
10010	Intracellular	0.9345	TANK
124565	UPS	0.5139	SLC38A10
64857	Intracellular	0.8617	PLEKHG2
287	Intracellular	0.5705	ANK2
5866	UPS	0.5711	RAB3IL1
116985	Intracellular	0.6049	ARAP1
667	Transmembrane	0.9284	DST
284	UPS	0.6224	ANGPT1
54477	Intracellular	0.7357	PLEKHA5
51433	UPS	0.5001	ANAPC5
831	Intracellular	0.5174	CAST
22872	Intracellular	0.5507	SEC31A
54806	UPS	0.5286	AHI1
2037	Intracellular	0.5683	EPB41L2
862	UPS	0.5479	RUNX1T1
79827	Signal-peptide	0.9778	CLMP
54510	Intracellular	0.9343	PCDH18
54495	UPS	0.6183	TMX3
113791	Signal-peptide	0.8159	PIK3IP1
8522	Intracellular	0.5655	GAS7
22872	Intracellular	0.5016	SEC31A
224	Intracellular	0.5623	ALDH3A2
10765	UPS	0.57	KDM5B
1956	UPS	0.5454	EGFR
4035	Signal-peptide	0.9707	LRP1
23515	UPS	0.5721	MORC3
64857	Intracellular	0.9326	PLEKHG2
2037	UPS	0.5948	EPB41L2
224	Transmembrane	0.9713	ALDH3A2
55885	UPS	0.5501	LMO3
51449	Signal-peptide	0.9562	PCYOX1
1028	Intracellular	0.6423	CDKN1C
23564	Intracellular	0.5537	DDAH2
22905	Intracellular	0.9343	EPN2
25864	UPS	0.5182	ABHD14A
64343	Intracellular	0.6174	AZI2
23635	Intracellular	0.5918	SSBP2
23543	Intracellular	0.567	RBFOX2
8720	UPS	0.537	MBTPS1
5066	Signal-peptide	0.9626	PAM
481	UPS	0.5522	ATP1B1
2037	Intracellular	0.567	EPB41L2
9068	Signal-peptide	0.8758	ANGPTL1
254827	Intracellular	0.502	"NAALADL2"
5212	UPS	0.5257	VIT
552889	UPS	0.5801	ATXN7L3B
6925	Signal-peptide	0.5111	TCF4
9244	Intracellular	0.595	CRLF1
23321	Intracellular	0.9345	TRIM2
3337	Intracellular	0.9226	DNAJB1
3075	Signal-peptide	0.9618	CFH
23787	UPS	0.5531	MTCH1
9882	Intracellular	0.5686	TBC1D4
5789	Signal-peptide	0.9793	PTPRD
10765	UPS	0.5728	KDM5B
57489	Intracellular	0.5226	ODF2L
4297	Intracellular	0.7672	KMT2A
8910	Intracellular	0.5707	SGCE
51279	Intracellular	0.9326	C1RL
55788	Transmembrane	0.9425	LMBRD1
51422	UPS	0.6164	PRKAG2
889	UPS	0.5518	KRIT1
23405	UPS	0.6131	DICER1
23787	Intracellular	0.8555	MTCH1
118429	Signal-peptide	0.7907	ANTXR2
112476	UPS	0.5723	PRRT2
6925	Intracellular	0.5885	TCF4
5034	Signal-peptide	0.9607	P4HB
9639	Intracellular	0.5841	ARHGEF10
10765	Intracellular	0.7015	KDM5B
3516	Intracellular	0.9345	RBPJ
55186	UPS	0.5311	SLC25A36
10765	UPS	0.5504	KDM5B
7436	Intracellular	0.5911	VLDLR
23787	UPS	0.6074	MTCH1
8722	Signal-peptide	0.9924	CTSF
79659	Intracellular	0.5457	DYNC2H1
4043	Signal-peptide	0.9688	LRPAP1
116987	Intracellular	0.9343	AGAP1
221476	Signal-peptide	0.9951	PI16
120892	UPS	0.5505	LRRK2
8722	Signal-peptide	0.9924	CTSF
29899	UPS	0.5508	GPSM2
57498	Intracellular	0.6542	KIDINS220
1831	UPS	0.5715	TSC22D3
8910	Intracellular	0.547	SGCE
23321	Intracellular	0.9345	TRIM2
10000	UPS	0.5712	AKT3
57562	Intracellular	0.9345	CEP126
6925	Intracellular	0.578	TCF4
287	Intracellular	0.5866	ANK2
23321	UPS	0.5888	TRIM2
287	Intracellular	0.5853	ANK2
4763	Intracellular	0.6418	NF1
3075	Signal-peptide	0.9618	CFH
4763	Intracellular	0.6383	NF1
3337	Intracellular	0.9226	DNAJB1
84162	Intracellular	0.5604	KIAA1109
287	Intracellular	0.5866	ANK2
2674	Signal-peptide	0.9565	GFRA1
2674	Signal-peptide	0.9565	GFRA1
23787	Intracellular	0.5296	MTCH1
287	Intracellular	0.5285	ANK2
3899	Intracellular	0.7333	AFF3
5627	UPS	0.6368	PROS1
51279	Signal-peptide	0.4727	C1RL
23077	Intracellular	0.5751	MYCBP2
23077	Intracellular	0.5753	MYCBP2
4915	Signal-peptide	0.6734	NTRK2
1295	Transmembrane	0.5117	COL8A1
6925	Intracellular	0.5884	TCF4
23787	Intracellular	0.9343	MTCH1
7328	Intracellular	0.5183	UBE2H
831	Intracellular	0.765	CAST
2202	Intracellular	0.9326	EFEMP1
51422	UPS	0.5495	PRKAG2
117248	Intracellular	0.9345	GALNT15
2260	Signal-peptide	0.9126	FGFR1
23543	Intracellular	0.7245	RBFOX2
3912	Intracellular	0.5785	LAMB1
8722	Signal-peptide	0.9924	CTSF
54806	Intracellular	0.5212	AHI1
5789	Signal-peptide	0.9793	PTPRD
287	Intracellular	0.5824	ANK2
8910	Intracellular	0.5486	SGCE
54806	Intracellular	0.6655	AHI1
10349	UPS	0.5212	ABCA10
79627	Intracellular	0.7034	OGFRL1
23787	UPS	0.5319	MTCH1
27248	Signal-peptide	0.5007	ERLEC1
5034	Signal-peptide	0.9607	P4HB
23321	Intracellular	0.5831	TRIM2
55788	Transmembrane	0.9425	LMBRD1
27248	Signal-peptide	0.5007	ERLEC1
23543	Intracellular	0.6232	RBFOX2
3516	Intracellular	0.698	RBPJ
2273	UPS	0.6367	FHL1
5979	Intracellular	0.9326	RET
51429	UPS	0.572	SNX9
7148	Signal-peptide	0.9978	TNXB
224	Intracellular	0.5623	ALDH3A2
1759	UPS	0.537	DNM1
4983	Intracellular	0.7166	OPHN1
3899	Intracellular	0.9343	AFF3
10765	Intracellular	0.9327	KDM5B
90	Signal-peptide	0.89	ACVR1
5789	Signal-peptide	0.9793	PTPRD
950	Transmembrane	0.6705	SCARB2
5034	Signal-peptide	0.8905	P4HB
23321	Intracellular	0.5825	TRIM2
23321	Intracellular	0.5225	TRIM2
3516	UPS	0.571	RBPJ
481	UPS	0.5522	ATP1B1
57498	UPS	0.5399	KIDINS220
4297	Intracellular	0.9343	KMT2A
3912	Signal-peptide	0.9543	LAMB1
79776	Intracellular	0.6811	ZFHX4
2801	Intracellular	0.5715	GOLGA2
715	UPS	0.5947	C1R
168667	UPS	0.6121	BMPER
9639	Intracellular	0.5375	ARHGEF10
287	Intracellular	0.5696	ANK2
57489	UPS	0.5949	ODF2L
5034	Signal-peptide	0.8905	P4HB
287	Intracellular	0.5285	ANK2
3075	Signal-peptide	0.9618	CFH
2908	Intracellular	0.5049	NR3C1
55788	Transmembrane	0.9999	LMBRD1
25957	UPS	0.6183	PNISR
51429	UPS	0.5214	SNX9
23328	UPS	0.54990000000000006	SASH1
112476	Intracellular	0.5508	PRRT2
10000	Intracellular	0.5859	AKT3
4915	Signal-peptide	0.6734	NTRK2
5789	Signal-peptide	0.9793	PTPRD
56256	UPS	0.5149	SERTAD4
4763	Intracellular	0.622	NF1
6925	Intracellular	0.5915	TCF4
54806	UPS	0.5919	AHI1
3983	Intracellular	0.8798	ABLIM1
287	Intracellular	0.5789	ANK2
9910	UPS	0.5982	RABGAP1L
8910	Intracellular	0.5597	SGCE
51279	Signal-peptide	0.4727	C1RL
224	Intracellular	0.6681	ALDH3A2
23321	Intracellular	0.5834	TRIM2
287	Intracellular	0.5866	ANK2
5034	Signal-peptide	0.8905	P4HB
5325	UPS	0.5497	PLAGL1
23787	Intracellular	0.5588	MTCH1
23321	Intracellular	0.5823	TRIM2
2719	UPS	0.6025	GPC3
168667	UPS	0.561	BMPER
6925	Intracellular	0.5507	TCF4
144165	Intracellular	0.6267	PRICKLE1
23321	Intracellular	0.5037	TRIM2
10142	Intracellular	0.6019	AKAP9
79718	UPS	0.5947	TBL1XR1
10142	Intracellular	0.5876	AKAP9
23321	Intracellular	0.5834	TRIM2
10111	UPS	0.614	RAD50
3912	Signal-peptide	0.9543	LAMB1
55788	Transmembrane	0.9958	LMBRD1
23321	Intracellular	0.5701	TRIM2
715	Signal-peptide	0.9517	C1R
889	UPS	0.5011	KRIT1
7058	Signal-peptide	0.9986	THBS2
23787	UPS	0.6074	MTCH1
55251	UPS	0.598	PCMTD2
27327	Intracellular	0.6807	TNRC6A
8910	Signal-peptide	0.5734	SGCE
4915	Signal-peptide	0.6734	NTRK2
2752	Intracellular	0.8798	GLUL
57222	Transmembrane	0.9763	ERGIC1
287	Intracellular	0.5838	ANK2
2801	Intracellular	0.9345	GOLGA2
27248	Signal-peptide	0.5007	ERLEC1
27248	Signal-peptide	0.5007	ERLEC1
2273	UPS	0.6367	FHL1
51422	UPS	0.5504	PRKAG2
168667	Intracellular	0.7003	BMPER
55251	UPS	0.598	PCMTD2
4915	Signal-peptide	0.6734	NTRK2
8910	UPS	0.5661	SGCE
4287	Intracellular	0.6907	ATXN3
5034	Signal-peptide	0.8905	P4HB
10916	Intracellular	0.6773	MAGED2
4054	Signal-peptide	0.7198	LTBP3
4046	UPS	0.6083	LSP1
8910	Intracellular	0.5765	SGCE
27248	Signal-peptide	0.5007	ERLEC1
4297	Intracellular	0.5278	KMT2A
120892	UPS	0.5701	LRRK2
23321	Intracellular	0.5834	TRIM2
27248	Signal-peptide	0.5007	ERLEC1
4046	Intracellular	0.9344	LSP1
55251	Intracellular	0.9345	PCMTD2
7436	Signal-peptide	0.9882	VLDLR
84162	UPS	0.6143	KIAA1109
8910	Intracellular	0.5719	SGCE
10159	UPS	0.6178	ATP6AP2
23321	UPS	0.5353	TRIM2
889	UPS	0.5518	KRIT1
23077	Intracellular	0.58	MYCBP2
889	UPS	0.5024	KRIT1
3908	Intracellular	0.501	LAMA2
10159	UPS	0.5974	ATP6AP2
5789	Signal-peptide	0.9793	PTPRD
57498	Intracellular	0.6526	KIDINS220
817	Intracellular	0.5436	CAMK2D
55251	UPS	0.5987	PCMTD2
3075	Signal-peptide	0.9618	CFH
10765	Intracellular	0.6264	KDM5B
8722	Signal-peptide	0.9924	CTSF
287	Intracellular	0.5437	ANK2
23321	Intracellular	0.5821	TRIM2
27248	Signal-peptide	0.5007	ERLEC1
10142	Intracellular	0.5243	AKAP9
8910	Intracellular	0.9326	SGCE
8910	Signal-peptide	0.5734	SGCE
4026	Intracellular	0.69	LPP
27248	Signal-peptide	0.5007	ERLEC1
23321	Intracellular	0.5813	TRIM2
29899	Intracellular	0.5713	GPSM2
57222	Transmembrane	0.9931	ERGIC1
84162	Transmembrane	0.9378	KIAA1109
287	Intracellular	0.5817	ANK2
6925	Intracellular	0.5736	TCF4
55788	Transmembrane	0.9999	LMBRD1
27248	Signal-peptide	0.4722	ERLEC1
4915	UPS	0.6182	NTRK2
8722	Signal-peptide	0.9924	CTSF
5789	Signal-peptide	0.9793	PTPRD
51422	Intracellular	0.9345	PRKAG2
3075	Signal-peptide	0.9618	CFH
29899	Intracellular	0.5715	GPSM2
3075	Signal-peptide	0.9618	CFH
23321	Intracellular	0.9345	TRIM2
1675	Intracellular	0.9345	CFD
2737	Intracellular	0.7339	GLI3
3339	UPS	0.5442	HSPG2
55788	Transmembrane	0.9425	LMBRD1
4046	Intracellular	0.5736	LSP1
5728	Intracellular	0.7899	PTEN
6925	Intracellular	0.5926	TCF4
5157	Signal-peptide	0.9483	PDGFRL
3912	Signal-peptide	0.9543	LAMB1
4983	Intracellular	0.9345	OPHN1
715	Intracellular	0.511	C1R
51429	Intracellular	0.6415	SNX9
6925	Intracellular	0.6121	TCF4
10457	Signal-peptide	0.9931	GPNMB
5320	Intracellular	0.9345	PLA2G2A
51422	Intracellular	0.9301	PRKAG2
112476	UPS	0.5716	PRRT2
7068	Intracellular	0.5435	THRB
710	Signal-peptide	0.9997	SERPING1
715	Signal-peptide	0.9517	C1R
29899	Intracellular	0.5681	GPSM2
1759	Intracellular	0.7461	DNM1
91653	Signal-peptide	0.7009	BOC
2273	UPS	0.6221	FHL1
23543	Intracellular	0.6975	RBFOX2
5034	Signal-peptide	0.8905	P4HB
718	Intracellular	0.5667	C3
4774	UPS	0.6004	NFIA
9648	Intracellular	0.5258	GCC2
10159	UPS	0.6138	ATP6AP2
2531	Signal-peptide	0.7065	KDSR
718	Intracellular	0.5459	C3
27327	Intracellular	0.6807	TNRC6A
3516	Intracellular	0.6971	RBPJ
23321	Intracellular	0.5834	TRIM2
6925	Intracellular	0.585	TCF4
57584	Intracellular	0.732	ARHGAP21
23321	Intracellular	0.5834	TRIM2
5547	UPS	0.5786	PRCP
120892	Intracellular	0.565	LRRK2
168667	UPS	0.5255	BMPER
9445	UPS	0.6139	ITM2B
868	UPS	0.5506	CBLB
8722	Signal-peptide	0.9924	CTSF
6925	Intracellular	0.5764	TCF4
3516	Intracellular	0.6988	RBPJ
6934	Intracellular	0.5726	TCF7L2
2273	UPS	0.6367	FHL1
6512	Transmembrane	0.9977	SLC1A7
3983	Intracellular	0.6661	ABLIM1
10159	Signal-peptide	0.911	ATP6AP2
51279	UPS	0.5508	C1RL
3075	Signal-peptide	0.9618	CFH
3899	Intracellular	0.6772	AFF3
6920	Intracellular	0.7284	TCEA3
710	Signal-peptide	0.9997	SERPING1
8722	Signal-peptide	0.9924	CTSF
868	Intracellular	0.6318	CBLB
1293	UPS	0.5381	COL6A3
2674	Signal-peptide	0.9565	GFRA1
10142	Intracellular	0.6019	AKAP9
889	UPS	0.5293	KRIT1
27303	Intracellular	0.6973	RBMS3
5376	Transmembrane	0.7469	PMP22
7436	Signal-peptide	0.9882	VLDLR
1513	Signal-peptide	0.7745	CTSK
161176	Intracellular	0.8763	SYNE3
8910	Intracellular	0.548	SGCE
23321	Intracellular	0.5828	TRIM2
5325	Intracellular	0.5007	PLAGL1
287	Intracellular	0.5866	ANK2
8405	UPS	0.5298	SPOP
5034	Signal-peptide	0.8325	P4HB
5547	Signal-peptide	0.9527	PRCP
54806	Intracellular	0.5634	AHI1
64859	Intracellular	0.8202	"NABP1"
23321	Intracellular	0.5828	TRIM2
3075	Signal-peptide	0.9618	CFH
5789	Signal-peptide	0.9793	PTPRD
4915	Signal-peptide	0.6734	NTRK2
118429	Intracellular	0.5605	ANTXR2
10159	UPS	0.5521	ATP6AP2
1203	UPS	0.6348	CLN5
84162	Intracellular	0.5459	KIAA1109
8722	Signal-peptide	0.9924	CTSF
889	UPS	0.5024	KRIT1
23077	Intracellular	0.5751	MYCBP2
4774	UPS	0.5701	NFIA
4311	Transmembrane	0.9839	MME
481	UPS	0.5522	ATP1B1
889	Intracellular	0.5297	KRIT1
667	Intracellular	0.7019	DST
5547	UPS	0.5043	PRCP
3075	Signal-peptide	0.9618	CFH
287	Intracellular	0.5866	ANK2
23321	UPS	0.5292	TRIM2
7436	Intracellular	0.5856	VLDLR
90	Signal-peptide	0.89	ACVR1
23321	Intracellular	0.5728	TRIM2
55788	Transmembrane	0.9999	LMBRD1
10142	Intracellular	0.6019	AKAP9
2331	UPS	0.5501	FMOD
51429	UPS	0.5214	SNX9
79718	Intracellular	0.6587	TBL1XR1
23321	Intracellular	0.5834	TRIM2
57498	Intracellular	0.696	KIDINS220
54806	Intracellular	0.5181	AHI1
2719	Signal-peptide	0.8273	GPC3
4781	UPS	0.537	NFIB
54806	Intracellular	0.5223	AHI1
51422	Intracellular	0.5668	PRKAG2
10142	Intracellular	0.5837	AKAP9
2531	Signal-peptide	0.6792	KDSR
51279	Signal-peptide	0.4727	C1RL
5325	Intracellular	0.5007	PLAGL1
287	Intracellular	0.5285	ANK2
3337	Intracellular	0.9226	DNAJB1
57798	UPS	0.5728	GATAD1
10000	Intracellular	0.5649	AKT3
287	Intracellular	0.5838	ANK2
889	Intracellular	0.5181	KRIT1
9520	UPS	0.5476	NPEPPS
3671	Signal-peptide	0.994	ISLR
7058	Signal-peptide	0.9986	THBS2
2260	Signal-peptide	0.9989	FGFR1
168667	Transmembrane	0.7289	BMPER
5789	Signal-peptide	0.9793	PTPRD
4915	Signal-peptide	0.6734	NTRK2
7068	Intracellular	0.5435	THRB
168667	Intracellular	0.7002	BMPER
1028	Intracellular	0.9342	CDKN1C
8910	Intracellular	0.9343	SGCE
287	Intracellular	0.5838	ANK2
27248	Signal-peptide	0.5007	ERLEC1
8405	UPS	0.5737	SPOP
57509	Intracellular	0.7056	MTUS1
8910	Intracellular	0.5492	SGCE
1513	Signal-peptide	0.7701	CTSK
667	Intracellular	0.8798	DST
23321	Intracellular	0.5828	TRIM2
4915	Signal-peptide	0.6734	NTRK2
2949	UPS	0.54990000000000006	GSTM5
4692	Intracellular	0.5918	NDN
23787	UPS	0.5502	MTCH1
114898	Signal-peptide	0.7383	C1QTNF2
287	Intracellular	0.5838	ANK2
23321	UPS	0.5348	TRIM2
23787	Intracellular	0.9326	MTCH1
2273	UPS	0.5558	FHL1
10765	UPS	0.573	KDM5B
1513	Signal-peptide	0.879	CTSK
81603	UPS	0.5296	TRIM8
10159	Signal-peptide	0.911	ATP6AP2
23787	Intracellular	0.5341	MTCH1
2273	UPS	0.6367	FHL1
5547	UPS	0.5786	PRCP
4915	Signal-peptide	0.6734	NTRK2
6925	Intracellular	0.5885	TCF4
2273	UPS	0.6367	FHL1
4254	Intracellular	0.9345	KITLG
868	Intracellular	0.9345	CBLB
9520	Intracellular	0.5457	NPEPPS
27248	Signal-peptide	0.5007	ERLEC1
307	Intracellular	0.9343	ANXA4
6925	Intracellular	0.5727	TCF4
4046	UPS	0.5341	LSP1
57489	UPS	0.594	ODF2L
961	UPS	0.6182	CD47
3899	Intracellular	0.9343	AFF3
57489	Intracellular	0.5257	ODF2L
8910	Intracellular	0.5507	SGCE
125	UPS	0.5325	ADH1B
287	Intracellular	0.5838	ANK2
54806	Intracellular	0.5608	AHI1
54806	Intracellular	0.6655	AHI1
8405	UPS	0.6183	SPOP
29899	Intracellular	0.5758	GPSM2
5654	Intracellular	0.5513	HTRA1
23321	Intracellular	0.5938	TRIM2
90	Signal-peptide	0.89	ACVR1
27248	Signal-peptide	0.5007	ERLEC1
10765	Intracellular	0.9326	KDM5B
5789	Signal-peptide	0.9793	PTPRD
168667	Intracellular	0.7005	BMPER
3075	Signal-peptide	0.9618	CFH
2801	Intracellular	0.771	GOLGA2
4297	Intracellular	0.7344	KMT2A
3075	Signal-peptide	0.9618	CFH
23077	Intracellular	0.5751	MYCBP2
10111	Intracellular	0.9345	RAD50
831	Intracellular	0.765	CAST
5376	Transmembrane	0.7469	PMP22
4983	Intracellular	0.5659	OPHN1
8910	Signal-peptide	0.5734	SGCE
10159	UPS	0.5974	ATP6AP2
5547	UPS	0.5786	PRCP
7436	Intracellular	0.6485	VLDLR
10810	Intracellular	0.7031	WASF3
481	UPS	0.553	ATP1B1
3516	Intracellular	0.6971	RBPJ
1759	Intracellular	0.9345	DNM1
287	Intracellular	0.5838	ANK2
6925	Intracellular	0.586	TCF4
4287	Intracellular	0.7112	ATXN3
23321	Intracellular	0.9345	TRIM2
4781	Intracellular	0.7013	NFIB
90	Signal-peptide	0.89	ACVR1
8910	Intracellular	0.5516	SGCE
51422	UPS	0.6163	PRKAG2
83871	Intracellular	0.9344	RAB34
4915	Signal-peptide	0.6734	NTRK2
287	Intracellular	0.5838	ANK2
3624	Signal-peptide	0.8323	INHBA
10765	UPS	0.5946	KDM5B
10765	UPS	0.5737	KDM5B
8910	Signal-peptide	0.5524	SGCE
60487	UPS	0.6367	TRMT11
55788	Transmembrane	0.9999	LMBRD1
64859	Intracellular	0.8202	"NABP1"
287	Intracellular	0.571	ANK2
23405	Intracellular	0.5176	DICER1
115290	Intracellular	0.9343	FBXO17
2801	Intracellular	0.5895	GOLGA2
8910	Intracellular	0.5487	SGCE
25957	Intracellular	0.8798	PNISR
10159	Signal-peptide	0.911	ATP6AP2
718	UPS	0.528	C3
5376	Transmembrane	0.7469	PMP22
287	Intracellular	0.5866	ANK2
54806	Intracellular	0.5631	AHI1
287	Intracellular	0.5845	ANK2
51429	UPS	0.5215	SNX9
5046	Intracellular	0.7156	PCSK6
2801	Intracellular	0.5895	GOLGA2
3075	Signal-peptide	0.9618	CFH
57690	Intracellular	0.681	TNRC6C
27248	Signal-peptide	0.5007	ERLEC1
23321	Intracellular	0.5834	TRIM2
5627	Intracellular	0.5799	PROS1
8910	Intracellular	0.9343	SGCE
168667	UPS	0.571	BMPER
112476	Intracellular	0.5529	PRRT2
2737	UPS	0.614	GLI3
57498	Intracellular	0.7002	KIDINS220
287	Intracellular	0.571	ANK2
3516	Intracellular	0.9345	RBPJ
51429	UPS	0.5536	SNX9
23321	Intracellular	0.5821	TRIM2
5176	Signal-peptide	0.9887	SERPINF1
57222	Transmembrane	0.9763	ERGIC1
3671	Signal-peptide	0.994	ISLR
23405	Intracellular	0.5691	DICER1
2801	Intracellular	0.9345	GOLGA2
8910	Intracellular	0.5512	SGCE
5034	Signal-peptide	0.8905	P4HB
55788	Transmembrane	1	LMBRD1
4046	Intracellular	0.6131	LSP1
27248	Signal-peptide	0.5007	ERLEC1
23787	Intracellular	0.5294	MTCH1
2737	UPS	0.5502	GLI3
10806	Intracellular	0.8743	SDCCAG8
2273	Intracellular	0.5502	FHL1
10000	UPS	0.6191	AKT3
55788	Transmembrane	0.9999	LMBRD1
287	Intracellular	0.5853	ANK2
4046	UPS	0.5747	LSP1
4781	Intracellular	0.6244	NFIB
8910	Intracellular	0.5656	SGCE
481	UPS	0.5522	ATP1B1
9244	Signal-peptide	0.9999	CRLF1
9037	Signal-peptide	0.8054	SEMA5A
5176	Signal-peptide	0.9887	SERPINF1
64859	Intracellular	0.8776	"NABP1"
1203	Transmembrane	0.5724	CLN5
1282	Intracellular	0.5741	COL4A1
2531	Signal-peptide	0.7752	KDSR
8910	Intracellular	0.9343	SGCE
287	Intracellular	0.5836	ANK2
1290	Intracellular	0.6422	COL5A2
5728	Intracellular	0.7899	PTEN
715	Signal-peptide	0.9517	C1R
144165	Intracellular	0.6267	PRICKLE1
950	Transmembrane	0.6705	SCARB2
57222	UPS	0.5993	ERGIC1
10142	Intracellular	0.5211	AKAP9
8910	Intracellular	0.9343	SGCE
3480	Signal-peptide	0.9335	IGF1R
287	Intracellular	0.5866	ANK2
8910	Intracellular	0.9344	SGCE
79718	Intracellular	0.5736	TBL1XR1
3603	Intracellular	0.5873	IL16
4043	Signal-peptide	0.9688	LRPAP1
8910	Intracellular	0.5681	SGCE
287	Intracellular	0.5256	ANK2
831	Intracellular	0.6746	CAST
287	Intracellular	0.525	ANK2
6934	Intracellular	0.7328	TCF7L2
3910	UPS	0.6154	LAMA4
10000	UPS	0.6368	AKT3
1513	Signal-peptide	0.7701	CTSK
5325	Intracellular	0.5006	PLAGL1
23321	Intracellular	0.5834	TRIM2
27248	Signal-peptide	0.5007	ERLEC1
5325	Intracellular	0.5007	PLAGL1
4853	UPS	0.595	NOTCH2
4782	Intracellular	0.6999	NFIC
5376	Transmembrane	0.7469	PMP22
2260	Signal-peptide	0.9126	FGFR1
889	UPS	0.5493	KRIT1
5376	Transmembrane	0.7033	PMP22
27327	Intracellular	0.6962	TNRC6A
4763	Intracellular	0.6275	NF1
123803	Intracellular	0.9342	NTAN1
10159	Signal-peptide	0.911	ATP6AP2
6925	Transmembrane	0.374	TCF4
715	Signal-peptide	0.9517	C1R
5376	Transmembrane	0.5545	PMP22
10000	Intracellular	0.9144	AKT3
23768	Signal-peptide	0.566	FLRT2
5167	Intracellular	0.6398	ENPP1
10142	Intracellular	0.6019	AKAP9
