EntrezID	Prediction	Score	GeneSymbol
10609	Intracellular	0.9343	P3H4
55616	Intracellular	0.7166	ASAP3
29123	Intracellular	0.5495	ANKRD11
4942	UPS	0.5672	OAT
224	UPS	0.6338	ALDH3A2
10544	UPS	0.5691	PROCR
9276	UPS	0.6191	COPB2
324	Intracellular	0.7498	APC
1513	Signal-peptide	0.7701	CTSK
862	Intracellular	0.5922	RUNX1T1
862	Intracellular	0.6336	RUNX1T1
302	UPS	0.5909	ANXA2
8425	Signal-peptide	0.5663	LTBP4
5501	UPS	0.53	PPP1CC
6595	Intracellular	0.9345	SMARCA2
9321	Intracellular	0.5665	TRIP11
23321	Intracellular	0.9345	TRIM2
125058	Intracellular	0.9326	TBC1D16
5176	Signal-peptide	0.9887	SERPINF1
5238	Intracellular	0.5023	PGM3
9537	UPS	0.5708	TP53I11
7869	Signal-peptide	0.6723	SEMA3B
10116	UPS	0.534	FEM1B
27152	Intracellular	0.5189	INTU
287	Intracellular	0.5845	ANK2
6925	UPS	0.6052	TCF4
10111	Intracellular	0.5865	RAD50
26227	Intracellular	0.6233	PHGDH
287	Intracellular	0.5256	ANK2
3959	Signal-peptide	0.9946	LGALS3BP
6400	Signal-peptide	0.9981	SEL1L
444	Transmembrane	0.8401	ASPH
8655	UPS	0.5913	DYNLL1
287	Intracellular	0.5866	ANK2
84961	Intracellular	0.5666	FBXL20
283298	Signal-peptide	0.9385	OLFML1
11325	UPS	0.6176	DDX42
10608	Intracellular	0.9344	MXD4
80184	Intracellular	0.5874	CEP290
23136	UPS	0.534	EPB41L3
23331	Intracellular	0.6949	TTC28
6050	Intracellular	0.9326	RNH1
287	Intracellular	0.5853	ANK2
10342	Intracellular	0.6966	TFG
11228	Intracellular	0.567	RASSF8
1192	UPS	0.6154	CLIC1
85456	Intracellular	0.9326	TNKS1BP1
715	Signal-peptide	0.9517	C1R
90865	UPS	0.6172	IL33
2534	UPS	0.5664	FYN
1152	UPS	0.573	CKB
3516	UPS	0.617	RBPJ
3688	Intracellular	0.5011	ITGB1
79057	UPS	0.5699	PRRG3
338645	UPS	0.5908	LUZP2
1203	Transmembrane	0.6224	CLN5
4155	Intracellular	0.9345	MBP
7360	UPS	0.5008	UGP2
9537	Intracellular	0.9345	TP53I11
92912	UPS	0.6183	UBE2Q2
9260	Intracellular	0.9246	PDLIM7
5325	Intracellular	0.5007	PLAGL1
7345	UPS	0.6154	UCHL1
23321	Intracellular	0.9345	TRIM2
10106	Intracellular	0.5598	CTDSP2
4017	Signal-peptide	0.5137	LOXL2
2531	Signal-peptide	0.7752	KDSR
224	UPS	0.5481	ALDH3A2
55885	UPS	0.5501	LMO3
79600	Signal-peptide	0.9989	TCTN1
22818	UPS	0.5972	COPZ1
54558	Intracellular	0.9345	SPATA6
7358	UPS	0.5321	UGDH
7360	UPS	0.6034	UGP2
9639	Intracellular	0.583	ARHGEF10
10130	Intracellular	0.6988	PDIA6
3908	Signal-peptide	0.9769	LAMA2
9253	Intracellular	0.7014	NUMBL
79026	UPS	0.5472	AHNAK
51635	Signal-peptide	0.6123	DHRS7
6595	Intracellular	0.9345	SMARCA2
23074	UPS	0.5485	UHRF1BP1L
9839	Intracellular	0.5245	ZEB2
9236	Intracellular	0.9345	CCPG1
23136	UPS	0.5913	EPB41L3
3516	Intracellular	0.9345	RBPJ
10956	Signal-peptide	0.995	OS9
79832	Intracellular	0.5117	QSER1
55885	UPS	0.5493	LMO3
10979	UPS	0.5215	FERMT2
9537	UPS	0.5525	TP53I11
66005	UPS	0.6368	CHID1
7041	UPS	0.54	TGFB1I1
79600	Signal-peptide	0.9989	TCTN1
54431	Intracellular	0.5399	DNAJC10
1295	Transmembrane	0.5117	COL8A1
7168	Intracellular	0.9345	TPM1
168667	UPS	0.5522	BMPER
51604	Signal-peptide	0.9749	PIGT
57125	Intracellular	0.6016	PLXDC1
7343	Intracellular	0.8764	UBTF
259217	Intracellular	0.5126	HSPA12A
967	UPS	0.6365	CD63
6925	Intracellular	0.5871	TCF4
6925	Intracellular	0.585	TCF4
23321	Intracellular	0.5834	TRIM2
950	Transmembrane	0.6705	SCARB2
23187	Intracellular	0.8763	PHLDB1
7499	Signal-peptide	0.9528	XG
4140	Intracellular	0.8796	MARK3
23345	Intracellular	0.7201	SYNE1
23051	Intracellular	0.551	ZHX3
22995	Intracellular	0.5232	CEP152
4026	Intracellular	0.6976	LPP
3090	Intracellular	0.7317	HIC1
8460	Signal-peptide	0.6427	TPST1
3611	Intracellular	0.9247	ILK
6091	Transmembrane	0.4641	ROBO1
23127	Signal-peptide	0.9582	COLGALT2
5520	Intracellular	0.5507	PPP2R2A
29766	UPS	0.614	TMOD3
6925	Intracellular	0.5886	TCF4
5238	UPS	0.6149	PGM3
10755	UPS	0.5504	GIPC1
50507	Transmembrane	0.8893	NOX4
2674	Signal-peptide	0.9565	GFRA1
9961	Intracellular	0.9326	MVP
5707	UPS	0.5272	PSMD1
6934	Intracellular	0.5869	TCF7L2
90488	Intracellular	0.5728	TMEM263
144165	UPS	0.5806	PRICKLE1
9922	Intracellular	0.8796	IQSEC1
302	UPS	0.5297	ANXA2
9871	Intracellular	0.5071	SEC24D
22872	UPS	0.5212	SEC31A
7168	Intracellular	0.9345	TPM1
27314	Intracellular	0.5831	RAB30
132	UPS	0.6365	ADK
55352	UPS	0.5286	COPRS
6709	Intracellular	0.9345	SPTAN1
79001	Intracellular	0.9326	VKORC1
10979	Intracellular	0.9345	FERMT2
54796	UPS	0.573	BNC2
23321	Intracellular	0.5834	TRIM2
8869	Intracellular	0.545	ST3GAL5
23022	UPS	0.5117	PALLD
22809	UPS	0.596	ATF5
826	UPS	0.556	CAPNS1
6876	UPS	0.5702	TAGLN
56994	Transmembrane	0.7144	CHPT1
5034	Signal-peptide	0.995	P4HB
7084	Intracellular	0.9328	TK2
302	UPS	0.5736	ANXA2
10755	Intracellular	0.5925	GIPC1
55885	UPS	0.5485	LMO3
8720	Intracellular	0.5507	MBTPS1
1432	UPS	0.5495	MAPK14
2186	Intracellular	0.5224	BPTF
862	Intracellular	0.9327	RUNX1T1
25996	UPS	0.5682	REXO2
9276	UPS	0.5066	COPB2
9194	Transmembrane	0.9422	SLC16A7
4925	Signal-peptide	0.9081	NUCB2
10154	UPS	0.5013	PLXNC1
22800	Intracellular	0.9345	RRAS2
6786	UPS	0.6188	STIM1
79057	Intracellular	0.6296	PRRG3
10159	UPS	0.5974	ATP6AP2
23155	Signal-peptide	0.9471	CLCC1
115825	UPS	0.5313	WDFY2
3693	Intracellular	0.6122	ITGB5
10540	Intracellular	0.5765	DCTN2
5238	UPS	0.6042	PGM3
8869	Transmembrane	0.8068	ST3GAL5
2273	UPS	0.6367	FHL1
7289	Intracellular	0.9343	TULP3
444	UPS	0.5962	ASPH
6249	Intracellular	0.6983	CLIP1
6810	Intracellular	0.9345	STX4
5087	Intracellular	0.8924	PBX1
8500	Intracellular	0.9345	PPFIA1
2181	Transmembrane	0.9991	ACSL3
10540	UPS	0.5915	DCTN2
5090	UPS	0.5314	PBX3
7168	UPS	0.5516	TPM1
54510	UPS	0.5491	PCDH18
118	UPS	0.5294	ADD1
4140	Intracellular	0.7679	MARK3
6595	Intracellular	0.9345	SMARCA2
9659	Intracellular	0.8589	PDE4DIP
1628	Intracellular	0.9345	DBP
287	Intracellular	0.5817	ANK2
23136	UPS	0.574	EPB41L3
55885	UPS	0.6368	LMO3
404093	Intracellular	0.9345	CUEDC1
23471	Transmembrane	0.9441	TRAM1
9685	Intracellular	0.6464	CLINT1
143686	Intracellular	0.7675	SESN3
10160	Intracellular	0.9345	FARP1
55198	UPS	0.539	APPL2
5501	Signal-peptide	0.7934	PPP1CC
4140	Intracellular	0.5696	MARK3
27030	UPS	0.553	MLH3
7586	Intracellular	0.9345	ZKSCAN1
57149	Intracellular	0.9345	LYRM1
51768	Intracellular	0.5511	TM7SF3
79718	Intracellular	0.5507	TBL1XR1
10313	Intracellular	0.5736	RTN3
93129	Intracellular	0.9345	ORAI3
4267	Signal-peptide	0.997	CD99
57584	Intracellular	0.7321	ARHGAP21
9321	Intracellular	0.6856	TRIP11
114926	Intracellular	0.9343	SMIM19
51258	Intracellular	0.9345	MRPL51
23001	Intracellular	0.9242	WDFY3
710	Signal-peptide	0.9997	SERPING1
94081	Intracellular	0.6049	SFXN1
8073	Intracellular	0.584	PTP4A2
10945	Transmembrane	0.6452	KDELR1
8869	Intracellular	0.9328	ST3GAL5
5376	Transmembrane	0.7469	PMP22
5376	Transmembrane	0.7469	PMP22
116987	Intracellular	0.9343	AGAP1
1759	Intracellular	0.9345	DNM1
26227	Intracellular	0.5164	PHGDH
27152	UPS	0.5486	INTU
29940	Signal-peptide	0.982	DSE
10630	Signal-peptide	0.8808	PDPN
55667	UPS	0.5228	DENND4C
23597	UPS	0.6147	ACOT9
2014	Transmembrane	0.5411	EMP3
50507	Intracellular	0.5508	NOX4
6595	Intracellular	0.5696	SMARCA2
6917	Intracellular	0.7028	TCEA1
5257	UPS	0.5531	PHKB
1495	Intracellular	0.9326	CTNNA1
387	UPS	0.6363	RHOA
10540	Intracellular	0.5166	DCTN2
7084	Intracellular	0.9328	TK2
55186	Intracellular	0.5048	SLC25A36
7846	Intracellular	0.5696	TUBA1A
64167	Transmembrane	0.7737	ERAP2
170463	Intracellular	0.6423	SSBP4
25996	Intracellular	0.9326	REXO2
285753	Intracellular	0.5135	CEP57L1
8546	Intracellular	0.5786	AP3B1
57494	Intracellular	0.9326	RIMKLB
9260	UPS	0.5703	PDLIM7
123920	Transmembrane	0.9352	CMTM3
138050	UPS	0.6182	HGSNAT
2879	UPS	0.6367	GPX4
80821	UPS	0.6368	DDHD1
6917	UPS	0.6147	TCEA1
9253	Intracellular	0.9345	NUMBL
5325	Intracellular	0.5007	PLAGL1
285704	Signal-peptide	0.9165	RGMB
284207	Intracellular	0.9345	METRNL
3606	UPS	0.614	IL18
23155	Signal-peptide	0.9471	CLCC1
23321	Intracellular	0.5834	TRIM2
975	Transmembrane	0.9166	CD81
51071	Intracellular	0.9327	DERA
9522	UPS	0.5728	SCAMP1
54796	Intracellular	0.5694	BNC2
6733	UPS	0.5162	SRPK2
5829	Intracellular	0.6418	PXN
7707	Intracellular	0.6629	ZNF148
79022	UPS	0.5402	TMEM106C
9353	UPS	0.6183	SLIT2
23074	Intracellular	0.5009	UHRF1BP1L
91351	Intracellular	0.5437	DDX60L
862	UPS	0.5378	RUNX1T1
2534	Intracellular	0.6233	FYN
6720	Intracellular	0.551	SREBF1
9520	Intracellular	0.5447	NPEPPS
10116	UPS	0.6143	FEM1B
4784	Intracellular	0.9345	NFIX
50507	Transmembrane	0.5349	NOX4
25946	UPS	0.5283	ZNF385A
10516	Signal-peptide	0.8945	FBLN5
657	Signal-peptide	0.6404	BMPR1A
6595	Signal-peptide	0.3678	SMARCA2
3796	Intracellular	0.8477	KIF2A
8869	Intracellular	0.9328	ST3GAL5
2801	Intracellular	0.6159	GOLGA2
1734	Transmembrane	0.7087	DIO2
79603	Transmembrane	0.703	CERS4
3959	Signal-peptide	0.9824	LGALS3BP
10367	Intracellular	0.9345	MICU1
208	Intracellular	0.9344	AKT2
1456	Intracellular	0.8721	CSNK1G3
444	Transmembrane	0.9302	ASPH
7204	Intracellular	0.546	TRIO
1522	Signal-peptide	0.9416	CTSZ
1066	UPS	0.6368	CES1
22872	UPS	0.5014	SEC31A
79600	Signal-peptide	0.9989	TCTN1
10979	UPS	0.573	FERMT2
118	Intracellular	0.5319	ADD1
6934	Intracellular	0.5541	TCF7L2
287	Intracellular	0.571	ANK2
6925	Intracellular	0.5726	TCF4
259217	Intracellular	0.5602	HSPA12A
5802	Signal-peptide	0.8824	PTPRS
5591	UPS	0.6138	PRKDC
80381	Signal-peptide	0.5294	CD276
1513	Signal-peptide	0.7701	CTSK
4853	UPS	0.595	NOTCH2
9910	Intracellular	0.5952	RABGAP1L
55769	UPS	0.5712	ZNF83
3090	UPS	0.5371	HIC1
139818	Intracellular	0.5038	DOCK11
8910	Intracellular	0.5487	SGCE
23321	Intracellular	0.9345	TRIM2
208	Intracellular	0.9344	AKT2
7328	Intracellular	0.9345	UBE2H
91351	Intracellular	0.5452	DDX60L
23022	UPS	0.55	PALLD
55246	UPS	0.6367	CCDC25
285753	UPS	0.5521	CEP57L1
196463	Transmembrane	0.6818	PLBD2
112399	Intracellular	0.9345	EGLN3
2181	Transmembrane	0.9991	ACSL3
66005	Signal-peptide	0.9994	CHID1
826	Transmembrane	0.4256	CAPNS1
6786	UPS	0.6368	STIM1
80184	Intracellular	0.5876	CEP290
57498	Intracellular	0.7002	KIDINS220
1073	UPS	0.6365	CFL2
59342	UPS	0.6175	SCPEP1
2260	Signal-peptide	0.9126	FGFR1
26053	Intracellular	0.7177	AUTS2
4140	Intracellular	0.9345	MARK3
1462	Signal-peptide	0.5487	VCAN
22872	UPS	0.5014	SEC31A
2879	Intracellular	0.9344	GPX4
3703	Transmembrane	0.8337	STT3A
6302	Transmembrane	0.6845	TSPAN31
10755	Intracellular	0.9326	GIPC1
55002	Transmembrane	0.507	TMCO3
123920	Transmembrane	0.6882	CMTM3
85440	UPS	0.5381	DOCK7
1734	Intracellular	0.5681	DIO2
1456	Intracellular	0.6542	CSNK1G3
6934	Intracellular	0.6956	TCF7L2
25946	Intracellular	0.9246	ZNF385A
826	Transmembrane	0.4256	CAPNS1
114876	UPS	0.6163	OSBPL1A
9525	UPS	0.5885	VPS4B
123803	Transmembrane	0.8616	NTAN1
1808	Intracellular	0.7162	DPYSL2
80184	UPS	0.6162	CEP290
338382	UPS	0.573	RAB7B
7058	Signal-peptide	0.9986	THBS2
9537	UPS	0.6237	TP53I11
81617	UPS	0.6135	CAB39L
2186	UPS	0.5027	BPTF
8425	Intracellular	0.6378	LTBP4
3927	Intracellular	0.9345	LASP1
5063	Intracellular	0.5231	PAK3
5434	Intracellular	0.9344	POLR2E
9520	UPS	0.5608	NPEPPS
3611	Intracellular	0.5807	ILK
8910	Intracellular	0.5656	SGCE
22872	UPS	0.6147	SEC31A
51290	Transmembrane	0.9312	ERGIC2
22995	UPS	0.535	CEP152
8910	Intracellular	0.8652	SGCE
7070	Signal-peptide	0.8823	THY1
10342	Intracellular	0.6966	TFG
29071	Transmembrane	0.8473	C1GALT1C1
4357	Intracellular	0.9343	MPST
3959	Signal-peptide	0.9824	LGALS3BP
6934	Intracellular	0.679	TCF7L2
387882	Intracellular	0.6242	C12orf75
8907	UPS	0.6368	AP1M1
4155	Intracellular	0.9345	MBP
967	Signal-peptide	0.7974	CD63
5136	Intracellular	0.5396	PDE1A
28966	UPS	0.5497	SNX24
1622	Intracellular	0.9345	DBI
23321	Intracellular	0.6224	TRIM2
8722	Signal-peptide	0.9924	CTSF
287	Intracellular	0.5838	ANK2
7084	Intracellular	0.9328	TK2
55198	UPS	0.614	APPL2
1495	Intracellular	0.9345	CTNNA1
389136	UPS	0.6164	VGLL3
1213	Intracellular	0.6234	CLTC
51604	UPS	0.5691	PIGT
665	UPS	0.6182	BNIP3L
3516	Intracellular	0.9144	RBPJ
57498	UPS	0.5399	KIDINS220
7084	Intracellular	0.9345	TK2
55701	Intracellular	0.5716	ARHGEF40
94081	UPS	0.5449	SFXN1
9659	Intracellular	0.9345	PDE4DIP
60492	UPS	0.5522	CCDC90B
3588	Signal-peptide	0.853	IL10RB
22872	Intracellular	0.5507	SEC31A
57494	UPS	0.5498	RIMKLB
10979	UPS	0.5549	FERMT2
1634	UPS	0.6368	DCN
811	Signal-peptide	0.9573	CALR
6249	Intracellular	0.6835	CLIP1
831	Intracellular	0.6746	CAST
51375	UPS	0.571	SNX7
5295	UPS	0.5286	PIK3R1
2017	Intracellular	0.9343	CTTN
27314	Intracellular	0.9142	RAB30
287	Intracellular	0.5817	ANK2
1896	Transmembrane	0.8872	EDA
1073	UPS	0.5939	CFL2
64397	Intracellular	0.6636	ZNF106
51290	UPS	0.614	ERGIC2
5501	UPS	0.5524	PPP1CC
71	Intracellular	0.5564	ACTG1
25959	Intracellular	0.7361	KANK2
90313	Transmembrane	0.4389	TP53I13
51109	UPS	0.5727	RDH11
405	Intracellular	0.5738	ARNT
22998	Intracellular	0.6642	LIMCH1
8763	Signal-peptide	0.73740000000000006	CD164
4649	Intracellular	0.9343	MYO9A
3899	Intracellular	0.9344	AFF3
54477	Intracellular	0.9345	PLEKHA5
8910	UPS	0.5394	SGCE
4088	Intracellular	0.5736	SMAD3
4925	Signal-peptide	0.9377	NUCB2
23213	Signal-peptide	0.773	SULF1
3454	Signal-peptide	0.705	IFNAR1
1836	Transmembrane	0.6771	SLC26A2
3671	Signal-peptide	0.994	ISLR
201895	Intracellular	0.9326	SMIM14
57134	Intracellular	0.5121	MAN1C1
114900	Signal-peptide	0.8307	C1QTNF4
4155	Intracellular	0.9345	MBP
6925	Intracellular	0.5752	TCF4
6711	Intracellular	0.6817	SPTBN1
23543	Intracellular	0.6223	RBFOX2
6050	Intracellular	0.6099	RNH1
27286	Signal-peptide	0.9157	SRPX2
4781	Intracellular	0.6244	NFIB
10073	Intracellular	0.5862	SNUPN
60	Intracellular	0.5564	ACTB
51290	UPS	0.6162	ERGIC2
55701	Intracellular	0.7193	ARHGEF40
71	Intracellular	0.5564	ACTG1
975	Transmembrane	0.9915	CD81
54510	Intracellular	0.5223	PCDH18
3516	Intracellular	0.9345	RBPJ
51290	Intracellular	0.5233	ERGIC2
10765	UPS	0.5504	KDM5B
7431	Intracellular	0.9188	VIM
287	Intracellular	0.5256	ANK2
667	Intracellular	0.5638	DST
7345	UPS	0.6164	UCHL1
91252	Signal-peptide	0.6487	SLC39A13
51071	UPS	0.5734	DERA
3703	Transmembrane	0.789	STT3A
6645	Intracellular	0.9343	SNTB2
10269	Transmembrane	0.9621	ZMPSTE24
1513	Transmembrane	0.5463	CTSK
4925	UPS	0.6152	NUCB2
66005	Signal-peptide	0.9718	CHID1
287	Intracellular	0.5705	ANK2
2260	Signal-peptide	0.9489	FGFR1
2531	Signal-peptide	0.7752	KDSR
302	Intracellular	0.5794	ANXA2
9659	Intracellular	0.5896	PDE4DIP
3845	UPS	0.5736	KRAS
821	Signal-peptide	0.9982	CANX
3460	Signal-peptide	0.9999	IFNGR2
59339	UPS	0.6349	PLEKHA2
9902	Intracellular	0.9343	MRC2
10367	Transmembrane	0.6272	MICU1
23603	Transmembrane	0.499	CORO1C
51635	UPS	0.5558	DHRS7
7084	Intracellular	0.9345	TK2
114327	Intracellular	0.5682	EFHC1
8869	Intracellular	0.9328	ST3GAL5
2879	Intracellular	0.5316	GPX4
5862	UPS	0.5563	RAB2A
6595	Intracellular	0.5953	SMARCA2
23345	Intracellular	0.7187	SYNE1
1312	Transmembrane	0.8973	COMT
126	Intracellular	0.5545	ADH1C
5520	Intracellular	0.9345	PPP2R2A
10073	Intracellular	0.5862	SNUPN
4140	Intracellular	0.5607	MARK3
114327	Intracellular	0.5687	EFHC1
10313	Intracellular	0.5023	RTN3
862	Intracellular	0.8798	RUNX1T1
83871	Intracellular	0.9344	RAB34
8655	UPS	0.5771	DYNLL1
9578	Intracellular	0.6448	CDC42BPB
80854	Intracellular	0.5972	SETD7
324	UPS	0.5508	APC
224	Transmembrane	0.8439	ALDH3A2
2531	Signal-peptide	0.7065	KDSR
4155	Intracellular	0.9345	MBP
367	Intracellular	0.5436	AR
23262	Intracellular	0.9245	PPIP5K2
208	Intracellular	0.88	AKT2
5742	Intracellular	0.6253	PTGS1
23321	Intracellular	0.5834	TRIM2
287	Intracellular	0.5612	ANK2
122786	UPS	0.5493	FRMD6
9014	UPS	0.6367	TAF1B
1203	Transmembrane	0.6224	CLN5
29071	Transmembrane	0.8473	C1GALT1C1
91653	UPS	0.614	BOC
1545	Transmembrane	0.6925	CYP1B1
10765	Intracellular	0.7015	KDM5B
7041	Intracellular	0.6335	TGFB1I1
201895	Intracellular	0.8658	SMIM14
324	Intracellular	0.6242	APC
60	Intracellular	0.5564	ACTB
4140	Intracellular	0.9345	MARK3
5813	UPS	0.5363	PURA
55186	UPS	0.5311	SLC25A36
55742	UPS	0.5954	PARVA
10765	UPS	0.5737	KDM5B
80014	Intracellular	0.5869	WWC2
400	UPS	0.5448	ARL1
287	Intracellular	0.5866	ANK2
51768	Intracellular	0.5736	TM7SF3
6695	Signal-peptide	0.5046	SPOCK1
23646	Transmembrane	0.9985	PLD3
950	Transmembrane	0.6705	SCARB2
90	Signal-peptide	0.89	ACVR1
79600	Signal-peptide	0.9989	TCTN1
1728	UPS	0.6368	NQO1
29123	Intracellular	0.9345	ANKRD11
4719	Intracellular	0.5864	NDUFS1
50863	UPS	0.6191	NTM
23543	Intracellular	0.7185	RBFOX2
25946	Intracellular	0.5506	ZNF385A
23022	Intracellular	0.6447	PALLD
23321	Intracellular	0.5037	TRIM2
4313	Intracellular	0.5935	MMP2
4313	UPS	0.5194	MMP2
813	Signal-peptide	0.4783	CALU
80184	Intracellular	0.589	CEP290
51226	UPS	0.6183	COPZ2
6925	Intracellular	0.5879	TCF4
4857	UPS	0.5881	NOVA1
57452	Transmembrane	0.7075	GALNT16
3796	Intracellular	0.5747	KIF2A
23646	Transmembrane	0.9985	PLD3
2247	UPS	0.5416	FGF2
4763	UPS	0.5379	NF1
91351	UPS	0.549	DDX60L
6925	Intracellular	0.5507	TCF4
1191	Signal-peptide	0.9793	CLU
302	UPS	0.5303	ANXA2
6595	Signal-peptide	0.8828	SMARCA2
224	UPS	0.5508	ALDH3A2
10160	Intracellular	0.5684	FARP1
11228	Intracellular	0.6877	RASSF8
813	UPS	0.6367	CALU
3703	Transmembrane	0.789	STT3A
5046	Signal-peptide	0.9703	PCSK6
157680	UPS	0.5519	VPS13B
83989	UPS	0.5704	FAM172A
80230	Transmembrane	0.6484	RUFY1
2273	Intracellular	0.5318	FHL1
79603	Transmembrane	0.703	CERS4
9910	Transmembrane	0.7366	RABGAP1L
389203	Transmembrane	0.8274	SMIM20
9639	Intracellular	0.583	ARHGEF10
652	Signal-peptide	0.8962	BMP4
55616	Intracellular	0.5007	ASAP3
7184	Signal-peptide	0.9756	HSP90B1
22872	UPS	0.5188	SEC31A
10907	UPS	0.615	TXNL4A
23621	Signal-peptide	0.8721	BACE1
7707	UPS	0.5724	ZNF148
6400	Signal-peptide	0.9981	SEL1L
667	Intracellular	0.8798	DST
1213	UPS	0.6368	CLTC
11098	Intracellular	0.9343	PRSS23
1627	UPS	0.5502	DBN1
8910	Signal-peptide	0.5734	SGCE
4781	Intracellular	0.9327	NFIB
652	Signal-peptide	0.8962	BMP4
54985	Intracellular	0.6234	HCFC1R1
7148	Signal-peptide	0.9978	TNXB
4257	Transmembrane	0.6344	MGST1
5802	Signal-peptide	0.8824	PTPRS
25890	Intracellular	0.6315	ABI3BP
23213	Signal-peptide	0.5456	SULF1
25891	Signal-peptide	0.9043	PAMR1
715	Signal-peptide	0.9517	C1R
7168	Intracellular	0.9327	TPM1
79658	Intracellular	0.5656	ARHGAP10
92140	Intracellular	0.6151	MTDH
253461	UPS	0.6174	ZBTB38
9839	Intracellular	0.684	ZEB2
572	Intracellular	0.9345	BAD
3908	Intracellular	0.501	LAMA2
8803	Intracellular	0.9344	SUCLA2
23022	Intracellular	0.6704	PALLD
4212	Intracellular	0.5055	MEIS2
7106	Transmembrane	0.9253	TSPAN4
5501	UPS	0.5387	PPP1CC
2037	UPS	0.5286	EPB41L2
10342	UPS	0.5422	TFG
2530	Transmembrane	0.7954	FUT8
9194	Transmembrane	0.9422	SLC16A7
5176	Signal-peptide	0.9496	SERPINF1
79071	Transmembrane	0.8481	ELOVL6
5087	Intracellular	0.6182	PBX1
10493	UPS	0.6126	VAT1
4719	Intracellular	0.5864	NDUFS1
7905	Transmembrane	0.9937	REEP5
287	Intracellular	0.5668	ANK2
6709	Intracellular	0.5476	SPTAN1
4660	Intracellular	0.8798	PPP1R12B
6925	Intracellular	0.9344	TCF4
715	UPS	0.5947	C1R
7077	UPS	0.6368	TIMP2
977	Transmembrane	0.9904	CD151
54796	Intracellular	0.594	BNC2
26147	Intracellular	0.5482	PHF19
5783	UPS	0.6183	PTPN13
51258	Intracellular	0.9345	MRPL51
5829	Intracellular	0.5922	PXN
51604	Signal-peptide	0.9749	PIGT
7046	UPS	0.6023	TGFBR1
9839	Intracellular	0.684	ZEB2
11098	Signal-peptide	0.9999	PRSS23
56005	Signal-peptide	0.9673	MYDGF
4140	Intracellular	0.8028	MARK3
10499	Intracellular	0.6829	NCOA2
55885	UPS	0.5315	LMO3
4649	UPS	0.5318	MYO9A
29940	Signal-peptide	0.982	DSE
5176	Signal-peptide	0.9496	SERPINF1
558	Intracellular	0.7192	AXL
57545	Intracellular	0.6458	CC2D2A
4076	UPS	0.5313	CAPRIN1
2273	UPS	0.6367	FHL1
92912	UPS	0.6111	UBE2Q2
3516	Intracellular	0.6971	RBPJ
7068	Intracellular	0.5435	THRB
7423	Intracellular	0.5954	VEGFB
4925	Signal-peptide	0.9099	NUCB2
977	Transmembrane	0.9904	CD151
3613	UPS	0.5454	IMPA2
6605	Intracellular	0.8643	SMARCE1
950	Transmembrane	0.6705	SCARB2
967	Signal-peptide	0.7974	CD63
1522	Signal-peptide	0.9524	CTSZ
23321	Intracellular	0.5705	TRIM2
11325	UPS	0.5372	DDX42
10404	Signal-peptide	0.5426	CPQ
123920	Transmembrane	0.6882	CMTM3
5434	Intracellular	0.9344	POLR2E
287	Intracellular	0.5691	ANK2
6925	UPS	0.5293	TCF4
8500	UPS	0.549	PPFIA1
128	UPS	0.6368	ADH5
114327	Intracellular	0.5682	EFHC1
64324	Intracellular	0.6127	NSD1
10540	UPS	0.5924	DCTN2
56994	Transmembrane	0.7673	CHPT1
253461	Intracellular	0.5289	ZBTB38
868	Intracellular	0.9345	CBLB
4660	Intracellular	0.9345	PPP1R12B
23321	UPS	0.5888	TRIM2
6605	UPS	0.5491	SMARCE1
51564	Intracellular	0.5892	HDAC7
5066	Intracellular	0.8591	PAM
8895	UPS	0.6037	CPNE3
224	Intracellular	0.5623	ALDH3A2
63971	Intracellular	0.9345	KIF13A
114327	Intracellular	0.5682	EFHC1
10659	Intracellular	0.52	CELF2
64167	UPS	0.5381	ERAP2
5034	Signal-peptide	0.8905	P4HB
7059	UPS	0.504	THBS3
5315	Intracellular	0.5292	PKM
871	Intracellular	0.9345	SERPINH1
3516	Intracellular	0.6985	RBPJ
715	Signal-peptide	0.9517	C1R
8869	Transmembrane	0.9775	ST3GAL5
51474	Intracellular	0.6816	LIMA1
60492	Intracellular	0.9345	CCDC90B
224	UPS	0.5132	ALDH3A2
5476	Signal-peptide	1	CTSA
6595	Intracellular	0.9345	SMARCA2
122953	Intracellular	0.9345	JDP2
85458	Intracellular	0.5864	DIXDC1
10907	UPS	0.5619	TXNL4A
7846	UPS	0.5595	TUBA1A
144165	Intracellular	0.6267	PRICKLE1
10630	UPS	0.5721	PDPN
287	Intracellular	0.5285	ANK2
1604	Signal-peptide	0.9215	CD55
26053	Intracellular	0.9345	AUTS2
10367	Transmembrane	0.6272	MICU1
23155	Signal-peptide	0.9471	CLCC1
710	Signal-peptide	0.9997	SERPING1
873	UPS	0.5308	CBR1
81555	UPS	0.5984	YIPF5
4140	Intracellular	0.9345	MARK3
259230	UPS	0.6367	SGMS1
8869	Intracellular	0.5991	ST3GAL5
23646	UPS	0.572	PLD3
1627	UPS	0.6182	DBN1
253461	UPS	0.6179	ZBTB38
55616	UPS	0.5191	ASAP3
9322	Intracellular	0.8764	TRIP10
5376	Transmembrane	0.7469	PMP22
57149	Intracellular	0.9345	LYRM1
51604	Signal-peptide	0.9882	PIGT
7060	Intracellular	0.5781	THBS4
831	Intracellular	0.765	CAST
8500	Intracellular	0.9347	PPFIA1
