EntrezID	Prediction	Score	GeneSymbol
84617	Intracellular	0.9343	TUBB6
51596	Transmembrane	0.5085	CUTA
6645	Intracellular	0.9342	SNTB2
4772	Intracellular	0.5682	NFATC1
287	UPS	0.54990000000000006	ANK2
5606	Intracellular	0.9328	MAP2K3
960	UPS	0.5404	CD44
5802	Signal-peptide	0.8824	PTPRS
7358	UPS	0.5991	UGDH
7077	UPS	0.6368	TIMP2
56882	Intracellular	0.9345	CDC42SE1
4772	Intracellular	0.5696	NFATC1
1316	UPS	0.5696	KLF6
66005	Signal-peptide	0.9718	CHID1
4830	UPS	0.5502	NME1
11177	Intracellular	0.9345	BAZ1A
5238	UPS	0.5941	PGM3
56942	UPS	0.6138	CMC2
23213	Signal-peptide	0.5456	SULF1
7873	Signal-peptide	0.6177	MANF
23780	UPS	0.5728	APOL2
3164	Intracellular	0.5507	NR4A1
84255	Intracellular	0.9326	SLC37A3
9961	Intracellular	0.9326	MVP
81671	Transmembrane	0.632	VMP1
6645	Intracellular	0.9342	SNTB2
9221	Intracellular	0.6056	NOLC1
29995	UPS	0.5517	LMCD1
51129	Signal-peptide	0.58	ANGPTL4
5348	Transmembrane	0.9559	FXYD1
90102	Intracellular	0.8794	PHLDB2
2067	UPS	0.6137	ERCC1
6396	UPS	0.5959	SEC13
967	Signal-peptide	0.7974	CD63
220	Intracellular	0.9345	ALDH1A3
967	Transmembrane	0.856	CD63
7358	Intracellular	0.5646	UGDH
5831	Transmembrane	0.427	PYCR1
116039	Intracellular	0.9347	OSR2
4313	UPS	0.6331	MMP2
871	Signal-peptide	0.9941	SERPINH1
6484	Intracellular	0.6247	ST3GAL4
90102	Intracellular	0.8605	PHLDB2
10226	Intracellular	0.5254	PLIN3
715	Signal-peptide	0.7067	C1R
5329	Signal-peptide	0.9967	PLAUR
308	UPS	0.5519	ANXA5
5238	UPS	0.615	PGM3
8722	Intracellular	0.657	CTSF
55700	Intracellular	0.8798	MAP7D1
81892	Intracellular	0.9345	SLIRP
302	UPS	0.5297	ANXA2
200894	Intracellular	0.5986	ARL13B
302	UPS	0.5736	ANXA2
8076	Signal-peptide	0.6549	MFAP5
81892	Intracellular	0.9345	SLIRP
7538	Intracellular	0.7078	ZFP36
2273	UPS	0.6367	FHL1
861	Intracellular	0.9343	RUNX1
7869	Signal-peptide	0.6723	SEMA3B
66005	Signal-peptide	0.9718	CHID1
960	UPS	0.5431	CD44
58526	UPS	0.6334	MID1IP1
25890	Signal-peptide	0.7314	ABI3BP
3590	Signal-peptide	0.6302	IL11RA
56942	UPS	0.5949	CMC2
7076	UPS	0.5654	TIMP1
4772	Intracellular	0.9326	NFATC1
960	Signal-peptide	0.5897	CD44
23564	Intracellular	0.9326	DDAH2
8877	Intracellular	0.8621	SPHK1
28959	UPS	0.5522	TMEM176B
146713	Intracellular	0.5712	RBFOX3
60481	Transmembrane	0.8914	ELOVL5
81671	Transmembrane	0.6027	VMP1
2017	Intracellular	0.9326	CTTN
83468	Transmembrane	0.617	GLT8D2
4046	UPS	0.5747	LSP1
2067	UPS	0.5977	ERCC1
717	Intracellular	0.5478	C2
51614	Transmembrane	0.9131	ERGIC3
123920	Transmembrane	0.6882	CMTM3
1977	UPS	0.571	EIF4E
2067	UPS	0.6106	ERCC1
2014	Transmembrane	0.5411	EMP3
51604	Signal-peptide	0.9882	PIGT
23429	Intracellular	0.6876	RYBP
7360	UPS	0.5727	UGP2
5744	Intracellular	0.9345	PTHLH
7538	Intracellular	0.6087	ZFP36
9961	Intracellular	0.9342	MVP
84617	UPS	0.5508	TUBB6
200894	UPS	0.515	ARL13B
302	UPS	0.5297	ANXA2
81671	Transmembrane	0.6027	VMP1
25890	Intracellular	0.5874	ABI3BP
133	Signal-peptide	0.8983	ADM
2260	UPS	0.6148	FGFR1
5320	Signal-peptide	0.9267	PLA2G2A
25891	Intracellular	0.7007	PAMR1
84935	Intracellular	0.9345	MEDAG
4780	Intracellular	0.5025	NFE2L2
1601	Intracellular	0.6776	DAB2
5238	UPS	0.5002	PGM3
7922	Signal-peptide	0.5139	SLC39A7
378	UPS	0.573	ARF4
6383	UPS	0.614	SDC2
6050	Intracellular	0.5759	RNH1
967	Transmembrane	0.856	CD63
717	Signal-peptide	0.9999	C2
6396	UPS	0.596	SEC13
8722	Signal-peptide	0.9924	CTSF
5990	Intracellular	0.5577	RFX2
717	Signal-peptide	0.9999	C2
23213	Signal-peptide	0.5456	SULF1
146713	Intracellular	0.6235	RBFOX3
1809	Intracellular	0.5545	DPYSL3
56942	UPS	0.5491	CMC2
51129	Signal-peptide	0.58	ANGPTL4
717	Signal-peptide	0.9999	C2
25890	Signal-peptide	0.8006	ABI3BP
717	Signal-peptide	0.9999	C2
4015	Intracellular	0.9266	LOX
7059	Signal-peptide	0.9022	THBS3
51661	Signal-peptide	0.898	FKBP7
302	Intracellular	0.6141	ANXA2
51604	Signal-peptide	0.9749	PIGT
51226	UPS	0.6181	COPZ2
10577	Intracellular	0.9345	NPC2
2006	Signal-peptide	0.9152	ELN
7132	Signal-peptide	0.7481	TNFRSF1A
56882	Intracellular	0.9345	CDC42SE1
9945	Signal-peptide	0.4646	GFPT2
3164	UPS	0.6171	NR4A1
302	Intracellular	0.576	ANXA2
4046	Intracellular	0.5736	LSP1
123920	Transmembrane	0.9352	CMTM3
3481	Signal-peptide	0.9806	IGF2
717	Intracellular	0.8613	C2
51596	Transmembrane	0.5752	CUTA
1842	Signal-peptide	0.9217	ECM2
6746	Signal-peptide	0.9468	SSR2
5315	Intracellular	0.5678	PKM
6645	Intracellular	0.9343	SNTB2
123920	Transmembrane	0.6882	CMTM3
25996	Intracellular	0.9326	REXO2
5744	Intracellular	0.9345	PTHLH
51665	Intracellular	0.9342	ASB1
2191	UPS	0.5595	FAP
483	Transmembrane	0.4909	ATP1B3
1009	Signal-peptide	0.5813	CDH11
8722	Signal-peptide	0.9924	CTSF
8444	UPS	0.5521	DYRK3
124637	Intracellular	0.9345	CYB5D1
51129	Signal-peptide	0.58	ANGPTL4
717	Signal-peptide	0.9089	C2
7422	Signal-peptide	0.9194	VEGFA
23564	Intracellular	0.7132	DDAH2
11328	UPS	0.5971	FKBP9
6810	Intracellular	0.9345	STX4
302	UPS	0.5254	ANXA2
1316	Intracellular	0.594	KLF6
83591	Intracellular	0.9345	THAP2
387882	Intracellular	0.6242	C12orf75
302	UPS	0.5316	ANXA2
6484	Signal-peptide	0.5237	ST3GAL4
1152	UPS	0.573	CKB
7148	Signal-peptide	0.9978	TNXB
123920	Transmembrane	0.6882	CMTM3
29015	Transmembrane	0.8823	SLC43A3
3554	Signal-peptide	0.9905	IL1R1
24145	Transmembrane	0.739	PANX1
5209	Intracellular	0.9139	PFKFB3
8510	Transmembrane	0.7691	MMP23B
2067	UPS	0.5913	ERCC1
56942	UPS	0.5307	CMC2
2879	UPS	0.6368	GPX4
5831	Intracellular	0.5902	PYCR1
7148	Signal-peptide	0.9978	TNXB
25890	Intracellular	0.5516	ABI3BP
51330	Transmembrane	0.9973	TNFRSF12A
2273	UPS	0.6357	FHL1
25890	Intracellular	0.9345	ABI3BP
64236	Intracellular	0.9343	PDLIM2
5802	Signal-peptide	0.8824	PTPRS
1295	Transmembrane	0.5117	COL8A1
2335	Signal-peptide	0.7896	FN1
287	UPS	0.5949	ANK2
2335	Intracellular	0.7445	FN1
79001	Intracellular	0.9326	VKORC1
4792	UPS	0.5771	NFKBIA
10404	Signal-peptide	0.5426	CPQ
6510	Signal-peptide	0.864	SLC1A5
6484	Signal-peptide	0.7836	ST3GAL4
4925	Signal-peptide	0.9099	NUCB2
2192	UPS	0.5182	FBLN1
23564	Intracellular	0.5537	DDAH2
7422	Signal-peptide	0.9194	VEGFA
165	Intracellular	0.9343	AEBP1
1316	UPS	0.5562	KLF6
4313	UPS	0.57	MMP2
80381	Signal-peptide	0.5294	CD276
1191	Intracellular	0.8644	CLU
677	Intracellular	0.9345	ZFP36L1
9353	UPS	0.6183	SLIT2
5329	Intracellular	0.9344	PLAUR
51596	Signal-peptide	0.7698	CUTA
6648	UPS	0.5736	SOD2
8460	Signal-peptide	0.6157	TPST1
10630	Intracellular	0.9121	PDPN
717	Intracellular	0.9343	C2
28959	UPS	0.6013	TMEM176B
3590	Signal-peptide	0.8157	IL11RA
2879	Intracellular	0.9328	GPX4
127687	Intracellular	0.9342	C1orf122
26022	Transmembrane	0.8013	TMEM98
100128731	Signal-peptide	0.5024	OST4
1634	Signal-peptide	0.9114	DCN
7922	Signal-peptide	0.5139	SLC39A7
4790	UPS	0.5959	NFKB1
8061	Intracellular	0.6395	FOSL1
151887	UPS	0.5712	CCDC80
717	Intracellular	0.9343	C2
302	UPS	0.5297	ANXA2
10630	UPS	0.5721	PDPN
123920	Transmembrane	0.9352	CMTM3
3164	Intracellular	0.551	NR4A1
81671	Transmembrane	0.9987	VMP1
83716	UPS	0.5517	CRISPLD2
8669	Intracellular	0.5039	EIF3J
6746	Signal-peptide	0.9536	SSR2
60673	Intracellular	0.5606	ATG101
10923	UPS	0.5486	SUB1
1105	UPS	0.5947	CHD1
4707	Intracellular	0.9345	NDUFB1
3685	UPS	0.6346	ITGAV
23516	Signal-peptide	0.7417	SLC39A14
81892	Intracellular	0.9345	SLIRP
7360	UPS	0.5525	UGP2
3959	Signal-peptide	0.9993	LGALS3BP
11031	UPS	0.6171	RAB31
6050	UPS	0.5349	RNH1
9260	Intracellular	0.9328	PDLIM7
2067	Transmembrane	0.4698	ERCC1
10577	UPS	0.5502	NPC2
5212	UPS	0.5527	VIT
378	Transmembrane	0.9785	ARF4
7360	UPS	0.614	UGP2
4131	UPS	0.5508	MAP1B
4925	Signal-peptide	0.9081	NUCB2
10226	Intracellular	0.5093	PLIN3
23480	Transmembrane	0.9959	SEC61G
2023	UPS	0.6139	ENO1
10221	Intracellular	0.9344	TRIB1
2879	Intracellular	0.5316	GPX4
23564	Intracellular	0.9326	DDAH2
1152	Intracellular	0.5357	CKB
6050	UPS	0.5384	RNH1
9260	Intracellular	0.8894	PDLIM7
200894	Intracellular	0.6316	ARL13B
8910	Intracellular	0.5514	SGCE
3939	Transmembrane	0.6247	LDHA
23564	Intracellular	0.7132	DDAH2
60681	Signal-peptide	0.9351	FKBP10
8510	Intracellular	0.9345	MMP23B
6396	UPS	0.5502	SEC13
6249	UPS	0.6332	CLIP1
3164	Intracellular	0.5935	NR4A1
3590	Signal-peptide	0.6302	IL11RA
1984	UPS	0.614	EIF5A
51604	Signal-peptide	0.8735	PIGT
27122	Signal-peptide	0.9912	DKK3
5831	UPS	0.5324	PYCR1
6218	Intracellular	0.9327	RPS17
3939	UPS	0.5915	LDHA
1293	Signal-peptide	0.8938	COL6A3
7358	UPS	0.5321	UGDH
7050	Intracellular	0.9345	TGIF1
133308	UPS	0.504	SLC9B2
84255	UPS	0.6183	SLC37A3
11031	Intracellular	0.9327	RAB31
9260	UPS	0.5703	PDLIM7
1105	UPS	0.5286	CHD1
9052	UPS	0.609	GPRC5A
23764	Intracellular	0.9327	MAFF
6632	Intracellular	0.9345	SNRPD1
91851	Signal-peptide	0.9783	CHRDL1
6218	Intracellular	0.9345	RPS17
54985	Intracellular	0.9326	HCFC1R1
3074	Intracellular	0.9345	HEXB
715	Signal-peptide	0.9517	C1R
717	Intracellular	0.5483	C2
967	Transmembrane	0.6848	CD63
113146	Intracellular	0.5914	AHNAK2
3693	Intracellular	0.9229	ITGB5
29015	Transmembrane	0.8823	SLC43A3
4495	Intracellular	0.5954	MT1G
2006	Signal-peptide	0.9347	ELN
84168	Signal-peptide	0.5466	ANTXR1
7070	Signal-peptide	0.6873	THY1
22936	UPS	0.57	ELL2
7059	Signal-peptide	0.9022	THBS3
64841	Transmembrane	0.5208	GNPNAT1
5066	Signal-peptide	0.7469	PAM
66005	Signal-peptide	0.9994	CHID1
3074	UPS	0.5712	HEXB
7076	Signal-peptide	0.9998	TIMP1
55851	Transmembrane	0.9997	PSENEN
4035	Signal-peptide	0.9707	LRP1
2923	Signal-peptide	0.9321	PDIA3
60681	Intracellular	0.6594	FKBP10
4830	UPS	0.5508	NME1
2195	Intracellular	0.6227	FAT1
84255	Transmembrane	0.6912	SLC37A3
7358	Intracellular	0.5577	UGDH
5270	Signal-peptide	0.8945	SERPINE2
54931	UPS	0.571	TRMT10C
23564	Intracellular	0.5537	DDAH2
3269	Transmembrane	0.9915	HRH1
9961	Intracellular	0.9345	MVP
64841	UPS	0.6164	GNPNAT1
715	Signal-peptide	0.9517	C1R
4131	UPS	0.5001	MAP1B
7059	UPS	0.504	THBS3
1977	UPS	0.5727	EIF4E
5157	Signal-peptide	0.9483	PDGFRL
79901	Transmembrane	0.9642	CYBRD1
7127	Intracellular	0.5714	TNFAIP2
6678	UPS	0.6365	SPARC
8910	Intracellular	0.5564	SGCE
649	Signal-peptide	0.8643	BMP1
84617	UPS	0.6	TUBB6
66005	Signal-peptide	0.9831	CHID1
51604	Signal-peptide	0.9749	PIGT
7106	UPS	0.6182	TSPAN4
51129	Signal-peptide	0.58	ANGPTL4
4313	UPS	0.5214	MMP2
717	Signal-peptide	0.9999	C2
8076	Signal-peptide	0.8291	MFAP5
9819	Intracellular	0.5057	TSC22D2
2006	Signal-peptide	0.9369	ELN
23564	Intracellular	0.7132	DDAH2
4327	Signal-peptide	0.6377	MMP19
8510	Intracellular	0.9345	MMP23B
2012	Transmembrane	0.7384	EMP1
23564	Intracellular	0.5537	DDAH2
6586	Signal-peptide	0.9346	SLIT3
7132	Signal-peptide	0.7438	TNFRSF1A
1545	Transmembrane	0.6925	CYP1B1
2014	Transmembrane	0.7457	EMP3
2669	Intracellular	0.9344	GEM
4000	Intracellular	0.9345	LMNA
83716	UPS	0.5925	CRISPLD2
128553	UPS	0.5705	TSHZ2
717	Signal-peptide	0.9999	C2
960	Intracellular	0.6569	CD44
11014	Transmembrane	0.692	KDELR2
84255	Transmembrane	0.9998	SLC37A3
1634	Signal-peptide	0.9114	DCN
81671	Transmembrane	0.6027	VMP1
56681	UPS	0.6183	SAR1A
2252	UPS	0.5695	FGF7
10468	UPS	0.5875	FST
960	Intracellular	0.705	CD44
146713	Intracellular	0.6234	RBFOX3
29015	Transmembrane	0.9358	SLC43A3
10135	UPS	0.6367	"NAMPT"
6249	Intracellular	0.734	CLIP1
51661	Signal-peptide	0.898	FKBP7
27	Intracellular	0.5345	ABL2
9221	UPS	0.5495	NOLC1
4780	UPS	0.5801	NFE2L2
29015	Transmembrane	0.8823	SLC43A3
7132	Signal-peptide	0.7243	TNFRSF1A
6723	UPS	0.5328	SRM
6484	Transmembrane	0.7133	ST3GAL4
66005	UPS	0.6368	CHID1
80381	Transmembrane	0.6469	CD276
4327	Signal-peptide	0.7102	MMP19
3590	Signal-peptide	0.6302	IL11RA
7360	UPS	0.6145	UGP2
221037	Intracellular	0.5217	JMJD1C
100128731	Signal-peptide	0.5024	OST4
2006	Signal-peptide	0.9207	ELN
6566	Transmembrane	0.9222	SLC16A1
5971	Intracellular	0.9342	RELB
5990	UPS	0.5575	RFX2
9260	Intracellular	0.5983	PDLIM7
90102	Intracellular	0.7596	PHLDB2
11167	Signal-peptide	0.9835	FSTL1
7070	Signal-peptide	0.8856	THY1
51673	Intracellular	0.5784	TPPP3
871	Signal-peptide	0.9941	SERPINH1
27	Intracellular	0.5663	ABL2
1601	UPS	0.5916	DAB2
55352	UPS	0.5817	COPRS
7132	Intracellular	0.9326	TNFRSF1A
1435	Intracellular	0.5697	CSF1
10447	UPS	0.6174	FAM3C
3074	UPS	0.5729	HEXB
6484	Transmembrane	0.7133	ST3GAL4
9497	Intracellular	0.5459	SLC4A7
9775	Intracellular	0.9346	EIF4A3
5159	Signal-peptide	0.9511	PDGFRB
66005	Signal-peptide	0.9718	CHID1
54985	Intracellular	0.9326	HCFC1R1
6678	Signal-peptide	0.9971	SPARC
1307	Intracellular	0.595	COL16A1
10226	UPS	0.5745	PLIN3
133308	Transmembrane	0.7188	SLC9B2
6383	UPS	0.5947	SDC2
124637	Intracellular	0.9345	CYB5D1
11177	UPS	0.531	BAZ1A
23516	Signal-peptide	0.7417	SLC39A14
5328	Signal-peptide	0.9983	PLAU
165	Intracellular	0.6708	AEBP1
5990	Intracellular	0.6286	RFX2
633	Signal-peptide	0.897	BGN
5315	UPS	0.5974	PKM
8406	Signal-peptide	0.9493	SRPX
4616	UPS	0.5947	GADD45B
2273	Signal-peptide	0.658	FHL1
717	Signal-peptide	0.9999	C2
4925	UPS	0.6152	NUCB2
287	Intracellular	0.5884	ANK2
29015	Transmembrane	0.8823	SLC43A3
9497	Intracellular	0.9336	SLC4A7
5209	Intracellular	0.7171	PFKFB3
23474	Intracellular	0.8613	ETHE1
5693	UPS	0.57	PSMB5
10169	Intracellular	0.9345	SERF2
3159	Intracellular	0.9345	HMGA1
4054	Signal-peptide	0.7198	LTBP3
6498	Intracellular	0.5211	SKIL
25890	UPS	0.5774	ABI3BP
1634	Signal-peptide	0.9114	DCN
6498	UPS	0.619	SKIL
302	UPS	0.5254	ANXA2
4772	Intracellular	0.5689	NFATC1
5990	Intracellular	0.9345	RFX2
1513	Transmembrane	0.8441	CTSK
9961	Intracellular	0.9326	MVP
2260	Signal-peptide	0.9126	FGFR1
5744	Intracellular	0.9345	PTHLH
55700	Intracellular	0.9345	MAP7D1
23423	Signal-peptide	0.9623	TMED3
5901	UPS	0.5637	RAN
4792	Intracellular	0.8616	NFKBIA
9353	Signal-peptide	0.9006	SLIT2
23564	Intracellular	0.5537	DDAH2
7106	Transmembrane	0.7915	TSPAN4
51491	Intracellular	0.9345	NOP16
4681	Signal-peptide	0.7864	NBL1
2335	Signal-peptide	0.7896	FN1
8669	UPS	0.6174	EIF3J
1634	Signal-peptide	0.9114	DCN
6746	Signal-peptide	0.9468	SSR2
7422	Intracellular	0.9345	VEGFA
6520	Intracellular	0.54990000000000006	SLC3A2
9221	Intracellular	0.6746	NOLC1
84255	Transmembrane	0.8739	SLC37A3
302	Intracellular	0.6114	ANXA2
80381	Signal-peptide	0.6136	CD276
25996	UPS	0.6149	REXO2
157506	UPS	0.6368	RDH10
2191	Transmembrane	0.8608	FAP
80381	Signal-peptide	0.5294	CD276
5066	Signal-peptide	0.7469	PAM
7106	Transmembrane	0.7915	TSPAN4
4772	Intracellular	0.5871	NFATC1
1601	UPS	0.5073	DAB2
25996	UPS	0.568	REXO2
5901	Intracellular	0.9345	RAN
10527	UPS	0.552	IPO7
1191	UPS	0.549	CLU
25890	Intracellular	0.9345	ABI3BP
84662	Intracellular	0.7152	GLIS2
623	Transmembrane	0.993	BDKRB1
9961	Intracellular	0.9344	MVP
25890	Intracellular	0.5069	ABI3BP
284297	Intracellular	0.5728	SSC5D
5238	UPS	0.6161	PGM3
5270	Signal-peptide	0.8945	SERPINE2
3939	UPS	0.6059	LDHA
2335	Signal-peptide	0.7896	FN1
7127	UPS	0.614	TNFAIP2
7127	Intracellular	0.8556	TNFAIP2
4869	UPS	0.5956	NPM1
8460	Signal-peptide	0.6427	TPST1
84255	Intracellular	0.7082	SLC37A3
822	UPS	0.6368	CAPG
7373	Transmembrane	0.6427	COL14A1
1152	Intracellular	0.9345	CKB
4327	Signal-peptide	0.5573	MMP19
287	Intracellular	0.5256	ANK2
4256	Signal-peptide	0.9941	MGP
5238	Intracellular	0.5023	PGM3
6238	Intracellular	0.6845	RRBP1
56925	UPS	0.6183	LXN
84617	UPS	0.6009	TUBB6
7127	Intracellular	0.5786	TNFAIP2
5238	UPS	0.5269	PGM3
23213	Signal-peptide	0.5456	SULF1
7148	Intracellular	0.5731	TNXB
302	UPS	0.5303	ANXA2
84255	Transmembrane	0.6855	SLC37A3
3481	Transmembrane	0.4762	IGF2
126328	Transmembrane	0.7293	NDUFA11
2067	UPS	0.6133	ERCC1
715	UPS	0.591	C1R
5990	Intracellular	0.5953	RFX2
23034	Intracellular	0.6704	SAMD4A
5066	Intracellular	0.8591	PAM
1191	Signal-peptide	0.9793	CLU
2192	Intracellular	0.5999	FBLN1
10404	Signal-peptide	0.5426	CPQ
80381	Signal-peptide	0.5294	CD276
23516	Transmembrane	0.8399	SLC39A14
3164	Intracellular	0.5775	NR4A1
10950	UPS	0.5695	BTG3
4681	Signal-peptide	0.7864	NBL1
51280	Transmembrane	0.995	GOLM1
66005	Signal-peptide	0.998	CHID1
64236	Intracellular	0.9343	PDLIM2
3939	UPS	0.5865	LDHA
287	Intracellular	0.5442	ANK2
116039	UPS	0.5414	OSR2
10459	Transmembrane	0.4926	MAD2L2
23135	Intracellular	0.9343	KDM6B
1009	Signal-peptide	0.7592	CDH11
6238	Intracellular	0.5226	RRBP1
746	Transmembrane	0.9999	TMEM258
54726	Intracellular	0.6665	OTUD4
4495	Intracellular	0.5763	MT1G
10417	Signal-peptide	0.7815	SPON2
960	Intracellular	0.6841	CD44
483	Intracellular	0.9344	ATP1B3
4257	Intracellular	0.9287	MGST1
6484	Transmembrane	0.7133	ST3GAL4
54206	UPS	0.5695	ERRFI1
2202	Signal-peptide	0.9939	EFEMP1
2012	Transmembrane	0.5473	EMP1
1191	Signal-peptide	0.9793	CLU
3590	Signal-peptide	0.6302	IL11RA
960	Intracellular	0.6258	CD44
5176	Signal-peptide	0.9496	SERPINF1
151887	Transmembrane	0.5659	CCDC80
90102	Intracellular	0.5898	PHLDB2
84617	UPS	0.536	TUBB6
81892	Intracellular	0.9345	SLIRP
2067	Intracellular	0.9345	ERCC1
5328	Intracellular	0.545	PLAU
10923	UPS	0.5486	SUB1
389558	Signal-peptide	0.919	FAM180A
23564	Intracellular	0.5537	DDAH2
80381	Signal-peptide	0.5294	CD276
7050	Intracellular	0.9345	TGIF1
7148	Intracellular	0.5599	TNXB
51614	UPS	0.5971	ERGIC3
4046	UPS	0.5521	LSP1
3959	Signal-peptide	0.9824	LGALS3BP
9353	Intracellular	0.5922	SLIT2
11031	UPS	0.633	RAB31
200185	Transmembrane	0.6534	KRTCAP2
66005	Signal-peptide	0.9994	CHID1
157506	UPS	0.616	RDH10
2067	UPS	0.6031	ERCC1
7360	UPS	0.6034	UGP2
9221	Intracellular	0.6326	NOLC1
55352	Intracellular	0.9326	COPRS
129804	Intracellular	0.8877	FBLN7
81892	Intracellular	0.9345	SLIRP
5209	Intracellular	0.9139	PFKFB3
66005	Signal-peptide	0.9718	CHID1
5209	Intracellular	0.9345	PFKFB3
8076	Signal-peptide	0.8234	MFAP5
3959	Signal-peptide	0.9824	LGALS3BP
165	Intracellular	0.5546	AEBP1
7360	UPS	0.5502	UGP2
90102	Intracellular	0.5866	PHLDB2
64236	Intracellular	0.9343	PDLIM2
51330	Signal-peptide	0.9994	TNFRSF12A
80381	UPS	0.5937	CD276
51602	UPS	0.6368	NOP58
5744	Intracellular	0.9345	PTHLH
4780	UPS	0.5972	NFE2L2
27122	Signal-peptide	0.9912	DKK3
3371	Signal-peptide	0.8824	TNC
8425	Intracellular	0.6423	LTBP4
23135	Intracellular	0.5692	KDM6B
3590	Signal-peptide	0.8537	IL11RA
1462	Signal-peptide	0.5487	VCAN
2107	UPS	0.614	ETF1
4046	Intracellular	0.576	LSP1
287	UPS	0.5734	ANK2
55076	Transmembrane	0.8777	TMEM45A
2335	Intracellular	0.6366	FN1
3590	Signal-peptide	0.6302	IL11RA
7360	Intracellular	0.6134	UGP2
871	Signal-peptide	0.9556	SERPINH1
5831	UPS	0.5331	PYCR1
80381	UPS	0.6146	CD276
5606	Intracellular	0.6052	MAP2K3
5209	Intracellular	0.9139	PFKFB3
56172	UPS	0.5681	ANKH
4790	Intracellular	0.7035	NFKB1
5919	Signal-peptide	0.9428	RARRES2
6484	Signal-peptide	0.635	ST3GAL4
9322	Intracellular	0.9347	TRIP10
55352	UPS	0.5286	COPRS
6050	Intracellular	0.6253	RNH1
3074	Intracellular	0.9345	HEXB
378	UPS	0.5692	ARF4
715	UPS	0.5947	C1R
91663	Transmembrane	0.7991	MYADM
51303	Signal-peptide	0.9986	FKBP11
6884	Intracellular	0.9344	TAF13
2260	Signal-peptide	0.9489	FGFR1
26471	Intracellular	0.5713	NUPR1
10216	Signal-peptide	0.931	PRG4
27	Intracellular	0.5857	ABL2
51596	Transmembrane	0.5085	CUTA
80381	Transmembrane	0.6469	CD276
2934	UPS	0.5684	GSN
717	Intracellular	0.9343	C2
51129	Intracellular	0.9345	ANGPTL4
29015	Signal-peptide	0.4577	SLC43A3
26022	Transmembrane	0.8013	TMEM98
1152	UPS	0.6157	CKB
23564	Intracellular	0.5537	DDAH2
54985	Intracellular	0.9326	HCFC1R1
1191	Signal-peptide	0.9793	CLU
7132	Signal-peptide	0.7405	TNFRSF1A
2260	Signal-peptide	0.9454	FGFR1
1634	Signal-peptide	0.9114	DCN
5990	Intracellular	0.5953	RFX2
7358	UPS	0.5508	UGDH
11031	UPS	0.6222	RAB31
7360	UPS	0.6172	UGP2
169792	Intracellular	0.6438	GLIS3
55700	Intracellular	0.9345	MAP7D1
79572	Transmembrane	0.9787	ATP13A3
8076	Signal-peptide	0.8234	MFAP5
5212	Signal-peptide	0.726	VIT
26509	Intracellular	0.5502	MYOF
80381	Signal-peptide	0.5294	CD276
83716	Signal-peptide	0.4912	CRISPLD2
84617	Intracellular	0.6232	TUBB6
28959	UPS	0.6013	TMEM176B
387882	UPS	0.5303	C12orf75
64236	Intracellular	0.9239	PDLIM2
66005	Signal-peptide	0.9718	CHID1
7422	Signal-peptide	0.9194	VEGFA
3371	Signal-peptide	0.8824	TNC
7291	UPS	0.6368	TWIST1
960	UPS	0.6142	CD44
29015	Transmembrane	0.8823	SLC43A3
54587	Intracellular	0.9347	MXRA8
84617	UPS	0.5164	TUBB6
6050	Intracellular	0.5424	RNH1
717	Signal-peptide	0.9999	C2
81671	Transmembrane	0.5653	VMP1
146713	Intracellular	0.6235	RBFOX3
8653	Intracellular	0.9344	DDX3Y
23516	Signal-peptide	0.7417	SLC39A14
23564	Intracellular	0.9285	DDAH2
10135	UPS	0.6335	"NAMPT"
83591	Intracellular	0.9345	THAP2
717	Intracellular	0.9343	C2
23474	Intracellular	0.9326	ETHE1
5693	UPS	0.552	PSMB5
746	Transmembrane	0.9999	TMEM258
23564	Intracellular	0.7132	DDAH2
5831	Transmembrane	0.427	PYCR1
822	UPS	0.636	CAPG
3590	Signal-peptide	0.6302	IL11RA
23516	Signal-peptide	0.9155	SLC39A14
5805	Intracellular	0.9345	PTS
6284	UPS	0.5525	S100A13
4000	Intracellular	0.8798	LMNA
56942	UPS	0.5307	CMC2
59342	UPS	0.6183	SCPEP1
84790	Transmembrane	0.6745	TUBA1C
9497	Intracellular	0.9336	SLC4A7
3371	Intracellular	0.5522	TNC
7905	Transmembrane	0.8558	REEP5
7127	UPS	0.5913	TNFAIP2
2879	Intracellular	0.594	GPX4
25890	Signal-peptide	0.7314	ABI3BP
871	Signal-peptide	0.9941	SERPINH1
133308	UPS	0.5034	SLC9B2
302	Intracellular	0.6141	ANXA2
6648	UPS	0.6147	SOD2
9353	Signal-peptide	0.9006	SLIT2
2192	Signal-peptide	0.9549	FBLN1
10404	Signal-peptide	0.5426	CPQ
9497	Intracellular	0.5468	SLC4A7
51596	Transmembrane	0.5085	CUTA
9221	Intracellular	0.6326	NOLC1
10516	Signal-peptide	0.9761	FBLN5
80149	Intracellular	0.9326	ZC3H12A
285590	Intracellular	0.5491	SH3PXD2B
6510	Transmembrane	0.9229	SLC1A5
1176	UPS	0.614	AP3S1
302	UPS	0.5994	ANXA2
302	UPS	0.5254	ANXA2
5990	UPS	0.5721	RFX2
7076	Signal-peptide	0.9117	TIMP1
6520	UPS	0.502	SLC3A2
813	Signal-peptide	0.4783	CALU
84168	Signal-peptide	0.5466	ANTXR1
5621	Signal-peptide	0.9993	PRNP
287	Intracellular	0.5866	ANK2
